area,bounding_box_area,bounding_box_maximum_column,bounding_box_maximum_row,bounding_box_minimum_column,bounding_box_minimum_row,centroid_column,centroid_row,centroid_weighted_column,centroid_weighted_local_column,centroid_weighted_local_row,centroid_weighted_row,convex_hull_area,eccentricity,equivalent_diameter,euler_number,extent,inertia_tensor_0_0,inertia_tensor_0_1,inertia_tensor_1_0,inertia_tensor_1_1,inertia_tensor_eigen_values_0,inertia_tensor_eigen_values_1,intensity_integrated,intensity_maximum,intensity_mean,intensity_median,intensity_median_absolute_deviation,intensity_minimum,intensity_quartile_1,intensity_quartile_2,intensity_quartile_3,intensity_standard_deviation,label,major_axis_length,minor_axis_length,moments_central_0_0,moments_central_0_1,moments_central_0_2,moments_central_1_0,moments_central_1_1,moments_central_1_2,moments_central_2_0,moments_central_2_1,moments_central_2_2,moments_hu_0,moments_hu_1,moments_hu_2,moments_hu_3,moments_hu_4,moments_hu_5,moments_hu_6,moments_hu_weighted_0,moments_hu_weighted_1,moments_hu_weighted_2,moments_hu_weighted_3,moments_hu_weighted_4,moments_hu_weighted_5,moments_hu_weighted_6,moments_normalized_0_0,moments_normalized_0_1,moments_normalized_0_2,moments_normalized_1_0,moments_normalized_1_1,moments_normalized_1_2,moments_normalized_2_0,moments_normalized_2_1,moments_normalized_2_2,moments_spatial_0_0,moments_spatial_0_1,moments_spatial_0_2,moments_spatial_1_0,moments_spatial_1_1,moments_spatial_1_2,moments_spatial_2_0,moments_spatial_2_1,moments_spatial_2_2,moments_weighted_central_0_0,moments_weighted_central_0_1,moments_weighted_central_0_2,moments_weighted_central_1_0,moments_weighted_central_1_1,moments_weighted_central_1_2,moments_weighted_central_2_0,moments_weighted_central_2_1,moments_weighted_central_2_2,moments_weighted_normalized_0_0,moments_weighted_normalized_0_1,moments_weighted_normalized_0_2,moments_weighted_normalized_1_0,moments_weighted_normalized_1_1,moments_weighted_normalized_1_2,moments_weighted_normalized_2_0,moments_weighted_normalized_2_1,moments_weighted_normalized_2_2,moments_weighted_spatial_0_0,moments_weighted_spatial_0_1,moments_weighted_spatial_0_2,moments_weighted_spatial_1_0,moments_weighted_spatial_1_1,moments_weighted_spatial_1_2,moments_weighted_spatial_2_0,moments_weighted_spatial_2_1,moments_weighted_spatial_2_2,orientation,perimeter,shannon_entropy_hartley,shannon_entropy_natural,shannon_entropy_shannon,solidity,moments_zernike_8_8_00,moments_zernike_8_8_01,moments_zernike_8_8_02,moments_zernike_8_8_03,moments_zernike_8_8_04,moments_zernike_8_8_05,moments_zernike_8_8_06,moments_zernike_8_8_07,moments_zernike_8_8_08,moments_zernike_8_8_09,moments_zernike_8_8_10,moments_zernike_8_8_11,moments_zernike_8_8_12,moments_zernike_8_8_13,moments_zernike_8_8_14,moments_zernike_8_8_15,moments_zernike_8_8_16,moments_zernike_8_8_17,moments_zernike_8_8_18,moments_zernike_8_8_19,moments_zernike_8_8_20,moments_zernike_8_8_21,moments_zernike_8_8_22,moments_zernike_8_8_23,moments_zernike_8_8_24,threshold_adjacency_statistics_00,threshold_adjacency_statistics_01,threshold_adjacency_statistics_02,threshold_adjacency_statistics_03,threshold_adjacency_statistics_04,threshold_adjacency_statistics_05,threshold_adjacency_statistics_06,threshold_adjacency_statistics_07,threshold_adjacency_statistics_08,threshold_adjacency_statistics_09,threshold_adjacency_statistics_10,threshold_adjacency_statistics_11,threshold_adjacency_statistics_12,threshold_adjacency_statistics_13,threshold_adjacency_statistics_14,threshold_adjacency_statistics_15,threshold_adjacency_statistics_16,threshold_adjacency_statistics_17,threshold_adjacency_statistics_18,threshold_adjacency_statistics_19,threshold_adjacency_statistics_20,threshold_adjacency_statistics_21,threshold_adjacency_statistics_22,threshold_adjacency_statistics_23,threshold_adjacency_statistics_24,threshold_adjacency_statistics_25,threshold_adjacency_statistics_26,threshold_adjacency_statistics_27,threshold_adjacency_statistics_28,threshold_adjacency_statistics_29,threshold_adjacency_statistics_30,threshold_adjacency_statistics_31,threshold_adjacency_statistics_32,threshold_adjacency_statistics_33,threshold_adjacency_statistics_34,threshold_adjacency_statistics_35,threshold_adjacency_statistics_36,threshold_adjacency_statistics_37,threshold_adjacency_statistics_38,threshold_adjacency_statistics_39,threshold_adjacency_statistics_40,threshold_adjacency_statistics_41,threshold_adjacency_statistics_42,threshold_adjacency_statistics_43,threshold_adjacency_statistics_44,threshold_adjacency_statistics_45,threshold_adjacency_statistics_46,threshold_adjacency_statistics_47,threshold_adjacency_statistics_48,threshold_adjacency_statistics_49,threshold_adjacency_statistics_50,threshold_adjacency_statistics_51,threshold_adjacency_statistics_52,threshold_adjacency_statistics_53,local_binary_patterns_00_08_06,local_binary_patterns_01_08_06,local_binary_patterns_02_08_06,local_binary_patterns_03_08_06,local_binary_patterns_04_08_06,local_binary_patterns_05_08_06,local_binary_patterns_06_08_06,local_binary_patterns_07_08_06,local_binary_patterns_08_08_06,local_binary_patterns_09_08_06,local_binary_patterns_10_08_06,local_binary_patterns_11_08_06,local_binary_patterns_12_08_06,local_binary_patterns_13_08_06,haralick_angular_second_moment_8_000,haralick_contrast_8_000,haralick_correlation_8_000,haralick_sum_of_squares_variance_8_000,haralick_inverse_difference_moment_8_000,haralick_sum_average_8_000,haralick_sum_variance_8_000,haralick_sum_entropy_8_000,haralick_entropy_8_000,haralick_difference_variance_8_000,haralick_difference_entropy_8_000,haralick_information_measure_of_correlation_1_8_000,haralick_information_measure_of_correlation_2_8_000,haralick_angular_second_moment_8_090,haralick_contrast_8_090,haralick_correlation_8_090,haralick_sum_of_squares_variance_8_090,haralick_inverse_difference_moment_8_090,haralick_sum_average_8_090,haralick_sum_variance_8_090,haralick_sum_entropy_8_090,haralick_entropy_8_090,haralick_difference_variance_8_090,haralick_difference_entropy_8_090,haralick_information_measure_of_correlation_1_8_090,haralick_information_measure_of_correlation_2_8_090,haralick_angular_second_moment_8_180,haralick_contrast_8_180,haralick_correlation_8_180,haralick_sum_of_squares_variance_8_180,haralick_inverse_difference_moment_8_180,haralick_sum_average_8_180,haralick_sum_variance_8_180,haralick_sum_entropy_8_180,haralick_entropy_8_180,haralick_difference_variance_8_180,haralick_difference_entropy_8_180,haralick_information_measure_of_correlation_1_8_180,haralick_information_measure_of_correlation_2_8_180,haralick_angular_second_moment_8_270,haralick_contrast_8_270,haralick_correlation_8_270,haralick_sum_of_squares_variance_8_270,haralick_inverse_difference_moment_8_270,haralick_sum_average_8_270,haralick_sum_variance_8_270,haralick_sum_entropy_8_270,haralick_entropy_8_270,haralick_difference_variance_8_270,haralick_difference_entropy_8_270,haralick_information_measure_of_correlation_1_8_270,haralick_information_measure_of_correlation_2_8_270,pathname
3775,5760,834,312,744,248,787.6280794701987,281.24900662251656,785.2506599606953,41.25065996069532,33.20351335044665,281.20351335044666,3979,0.734403796455839,69.3287767191607,1,0.6553819444444444,447.2884300863997,-36.7209550458313,-36.7209550458313,214.29720099995603,452.93886233668195,208.6467687496738,10103632,3504,2676.45880794702,2432.0,640.0,1472,0.0,2432.0,2864.0,1317.3634360988092,18,85.12944142531954,57.77844148118553,3775.0,-7.666756118851481e-12,1688513.8235761593,-1.4708234630234074e-12,138621.60529801316,2835593.2920998195,808971.9337748343,-95597.07124775485,258424834.8803334,0.17525447181095521,0.004187790148791618,0.00013398553417931077,2.321459174054937e-06,-2.137403741692929e-11,-7.562761134692298e-08,3.492004146028212e-11,6.073704146923398e-05,3.9650961970197486e-10,4.806924662092299e-15,9.946746336492737e-16,1.702504095440689e-30,1.9192784499989577e-20,-1.3535201523888599e-30,,,0.11848700134739068,,0.009727405310153987,0.0032385570385576076,0.05676747046356453,-0.00010918228958203187,0.004803782985102413,3775.0,164696.0,8873884.0,125515.0,5614600.0,309979010.0,4982221.0,226487198.0,12592829248.0,10103632.0,-3.426703187869862e-08,4098415456.5993814,3.016248228959739e-08,190832250.97297916,6017622920.439459,2101827002.9644918,1152651347.0789893,614823256749.8334,,,4.014772505576107e-05,,1.8693763052982909e-06,1.8545185038365998e-08,2.0589316413472913e-05,3.5522552341549203e-09,5.960980867388425e-10,10103632.0,416781488.0,21290926896.0,335476080.0,14029441952.0,728695110944.0,13240811504.0,560017466688.0,29204220242048.0,1.4181189445596507,260.3086578651014,1.5788296545420522,3.6353896269254684,5.2447585864645525,0.9487308368936919,0.31830988618379086,0.01072970442039501,0.0008694102521820024,0.006761243821561885,0.010041101763590254,0.011924578415734048,0.005619357216875672,0.0016147781150554776,0.012026581606473111,0.02301730943521744,0.021588618473250436,0.025859183242489283,0.009538398067252847,0.009045367543691467,0.009258826470040619,0.03654675141232937,0.033272678531423544,0.030474357100910444,0.03434652370732397,0.0270792604400844,0.013346908077310132,0.007718693926089446,0.01717326256904504,0.049852356387860425,0.015359419416055507,0.8433931484502447,0.07685336233460213,0.0478520935290919,0.022657241254304877,0.005981511691136488,0.0025376110204821463,0.0007250317201377561,0.0,0.0,0.8210556025966695,0.05842506350550381,0.039514535704205475,0.03415184871577759,0.020039514535704205,0.013265594129268981,0.007056167090036692,0.004233700254022015,0.0022579734688117415,0.8369683751363141,0.061068702290076333,0.03353326063249727,0.026172300981461286,0.01826608505997819,0.010359869138495093,0.0057251908396946565,0.004907306434023991,0.0029989094874591058,0.0,0.0,0.0,0.012345679012345678,0.04938271604938271,0.13991769547325103,0.3045267489711934,0.32098765432098764,0.1728395061728395,0.7618403247631935,0.06901217861975643,0.03969327920613441,0.03969327920613441,0.02706359945872801,0.02074875958502481,0.018944519621109608,0.015787099684258007,0.007216959855660803,0.7667304015296367,0.06261950286806883,0.04684512428298279,0.0372848948374761,0.02676864244741874,0.021510516252390057,0.015296367112810707,0.014340344168260038,0.008604206500956023,917.0,879.0,1837.0,64.0,1261.0,34.0,41.0,53.0,411.0,8.0,50.0,15.0,134.0,56.0,0.051213670103128724,5183.522865853659,0.7000488143735398,8640.610729755364,0.26749632227123815,272.58231707317077,29378.92005316775,7.042900836839562,9.593380944938424,0.0002593764373761138,5.458398281365662,-0.24794622892538817,0.966339691351811,0.014499918051694203,8414.130444250872,0.4471090211107837,7609.212996344471,0.1477802760874554,298.25631533101046,22022.721541127044,7.646684042831721,10.501404153057322,8.99749671756252e-05,6.358204451103122,-0.190772761449986,0.9438250785034825,0.031642711482741254,7334.046626984126,0.5626922695390829,8385.452755722072,0.227457461058734,278.93630952380954,26207.76439590419,7.35160527446042,9.898364505251816,0.00019026991040918656,5.677575684887396,-0.22545147122631037,0.9587214160724478,0.010804111111279734,9310.238458188154,0.38822592673770107,7609.212996344471,0.14474714598022956,298.25631533101046,21126.61352718975,7.790665810175568,10.49059405497994,9.075931217059432e-05,6.2157119995263415,-0.19263517181034712,0.9450615015637331,images/1.tiff
4108,6264,787,365,700,293,740.4734664070107,327.88777994157743,743.0557658610272,43.05576586102719,32.69345619335348,325.6934561933535,4272,0.6396741206296251,72.32197487466757,1,0.6558109833971902,388.6421878866513,78.83050924692509,78.83050924692509,305.0806393751378,436.0795860260969,257.64324123569224,10592000,3968,2578.383641674781,2000.0,1136.0,1536,0.0,2000.0,2816.0,1315.7750817145534,24,83.5300746822218,64.20507658877978,4108.0,-1.1951328815484885e-11,1596542.1078383639,-2.2211565919860732e-11,-323835.73198636825,109684.0721584548,1253271.2665530664,-3678198.0671595493,369374085.4709872,0.16887118482516777,0.0018867126734782216,0.00021575904059026565,1.5811758531545917e-06,-1.0915347601620685e-12,-3.730892881411707e-08,2.9184430031846965e-11,6.0029701596590324e-05,2.934830635386724e-10,1.080381578093267e-14,1.730877937367457e-15,7.448624720100156e-30,1.7187508709403428e-20,7.364083575817811e-31,,,0.0946061801087272,,-0.019189510527489066,0.00010140689344311686,0.07426500471644058,-0.0034006272024645575,0.005328133749599636,4108.0,166265.0,8325863.0,143319.0,5476781.0,264367051.0,6253353.0,226820855.0,10437095745.0,10592000.0,4.0985241867019795e-08,3869915556.667335,-2.977321855723858e-08,-819117749.1566404,3959180852.618586,2864844519.2356744,-11549719644.080042,869159101762.5703,,,3.449415769122173e-05,,-7.301135229787804e-06,1.0843273452793732e-08,2.553554390536859e-05,-3.163198981451739e-08,7.314175320311998e-10,10592000.0,456046672.0,23505354288.0,346289088.0,14090624144.0,701894967536.0,14186231648.0,545689768144.0,25956203804016.0,-1.0290804457668237,266.1076477383247,1.6631159941273979,3.8294660959977196,5.524751745948329,0.9616104868913857,0.31830988618379064,0.023540692338031535,0.002392078689463552,0.013388681838240359,0.017684823542146667,0.008564408890878658,0.0005571494444163924,0.01776415420255757,0.0066996508683775215,0.028122265842649194,0.015640964889454788,0.017186061464660146,0.005138577530357735,0.02350095498398316,0.008185904180318242,0.019130454863263396,0.03262678817002965,0.022003816504665055,0.02797612980422178,0.029099661249800846,0.010883976807707783,0.018918128640319203,0.014274886225351703,0.020933834672067,0.0267188506746581,0.9252032520325203,0.044715447154471545,0.0175609756097561,0.00975609756097561,0.0024390243902439024,0.0003252032520325203,0.0,0.0,0.0,0.9161490683229814,0.024366937410415672,0.0179168657429527,0.017677974199713332,0.013377926421404682,0.004061156235069279,0.004061156235069279,0.0011944577161968467,0.0011944577161968467,0.9145823501651722,0.026427560169891458,0.02052855120339783,0.01604530438886267,0.010854176498348278,0.005663048607833884,0.002831524303916942,0.0016517225106182161,0.001415762151958471,0.0,0.0,0.0,0.0,0.043859649122807015,0.13157894736842105,0.3157894736842105,0.2982456140350877,0.21052631578947367,0.8315688161693936,0.05101058710298364,0.03609239653512993,0.03128007699711261,0.02406159769008662,0.012993262752646775,0.007218479307025986,0.005774783445620789,0.0,0.8287265547877591,0.05330700888450148,0.03652517275419546,0.027147087857847977,0.025172754195459033,0.01579466929911155,0.006416584402764067,0.005923000987166831,0.0009871668311944718,997.0,783.0,1981.0,50.0,1832.0,2.0,7.0,13.0,539.0,1.0,12.0,2.0,35.0,10.0,0.04609950056476386,3731.058192686357,0.7231787869950207,6739.111775764195,0.2568392563456264,233.6242967651196,23225.388910370435,7.313102608694273,9.989639159360134,0.00023467528653104647,5.586131058588068,-0.2786114490976233,0.9800962342985785,0.014056373991047108,6620.944620253164,0.47266666948495845,6277.760419378907,0.13637006714534344,251.93512658227854,18490.097057262457,7.86921543852492,10.740864395378333,7.318644316565859e-05,6.680591474938228,-0.2337763667714095,0.9704469983366893,0.04521760803214594,4509.315912356322,0.6692072952707889,6815.924063451861,0.23990205597279682,233.876257183908,22754.380341451106,7.30952139234272,10.022353723832872,0.000215227749754343,5.777791978074171,-0.273824959198857,0.9789802897081857,0.024361662825719027,5103.523734177215,0.5935235344102116,6277.760419378907,0.18120726652216945,251.93512658227854,20007.517943338396,7.590483842535112,10.50734163046692,0.00013261619926052904,6.0042461185590685,-0.2721767609204036,0.9815787231742965,images/1.tiff
1762,3536,1127,355,1075,287,1102.3422247446083,314.78263337116914,1102.7289341955811,27.728934195581076,31.16191688403605,318.16191688403603,2086,0.6679468797860985,47.36505122791864,1,0.4983031674208145,132.89593557264533,31.200299615672545,31.200299615672545,208.48907410962423,219.70310925054252,121.68190043172703,5606432,4704,3181.8569807037456,0.0,0.0,1216,0.0,0.0,3504.0,1732.6138272778255,26,59.28954164107427,44.12380771089042,1762.0,4.46576109425223e-12,234162.63847900103,-1.4551915228366852e-11,-54974.927922815026,-1570676.4392310379,367357.7485811578,464635.16811074043,41366483.81117659,0.19374858665282038,0.0030947694416177266,0.002963197826780365,3.271939435455506e-05,2.6438446483799606e-09,-2.417147382618568e-07,-9.838957318108594e-09,5.3409522438024296e-05,2.663619016242472e-10,4.618390797669515e-14,4.327542951506337e-16,9.084071184988756e-31,6.090196174556297e-21,-1.7081432981057536e-30,,,0.07542334595496329,,-0.017707321007759673,-0.012052356491635248,0.11832524069785709,0.0035653101713062595,0.007561899389496718,1762.0,48177.0,1551429.0,48953.0,1283509.0,38525833.0,1727401.0,44640925.0,1284599813.0,5606432.0,8.716597221791744e-09,643942074.0442349,9.022187441587448e-10,-166106492.9683278,-4229212286.7581673,1034830295.7386774,1043587296.477687,113463519664.68799,,,2.0486779072317526e-05,,-5.284616677626553e-06,-5.682547671661815e-08,3.292274336570677e-05,1.4022078249282804e-08,6.438676041783178e-10,5606432.0,155460384.0,4954692832.0,174707168.0,4678337072.0,140956601904.0,6479040544.0,170348082736.0,4940639950512.0,-0.3450426953058121,218.82337649086284,1.4177808721889273,3.264561101434321,4.709766111718308,0.8446788111217641,0.3183098861837905,0.022705238984675597,0.016014648620645316,0.016707984222192118,0.012457830079584915,0.01002532872673418,0.0030898863278937243,0.005627835628032307,0.005215501509071508,0.016308507831760317,0.017037430991772445,0.016134053900349984,0.0024364113635695983,0.016740519424710644,0.004651476109012756,0.02634498260505869,0.02401474039417827,0.026737606654009684,0.02773126299039371,0.03716131505962046,0.0018118614529345335,0.01435261704387475,0.00964033970495826,0.03839144932729447,0.03163072681329921,0.9711840228245364,0.015691868758915834,0.007417974322396576,0.0048502139800285305,0.0008559201141226819,0.0,0.0,0.0,0.0,0.9150300601202405,0.02565130260521042,0.018837675350701404,0.02404809619238477,0.013627254509018036,0.002404809619238477,0.0004008016032064128,0.0,0.0,0.9136490250696379,0.027457222443294866,0.01830481496219658,0.023079984082769598,0.013131715081575806,0.0031834460803820135,0.0003979307600477517,0.0003979307600477517,0.0003979307600477517,0.0,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.2903225806451613,0.25806451612903225,0.0967741935483871,0.16129032258064516,0.7992315081652257,0.06147934678194044,0.0393852065321806,0.06147934678194044,0.026897214217098942,0.011527377521613832,0.0,0.0,0.0,0.7878787878787878,0.06940371456500488,0.04105571847507331,0.059628543499511244,0.026392961876832845,0.01466275659824047,0.0,0.0009775171065493646,0.0,817.0,657.0,920.0,17.0,866.0,7.0,21.0,13.0,187.0,1.0,11.0,1.0,16.0,2.0,0.10634720663301783,9467.690173796791,0.47650034288391263,9042.68994745234,0.34766878897463427,192.0651737967914,26703.06961601258,6.374285703897417,8.044615729206287,0.00044514044819719644,5.2368275028203755,-0.36533861304511045,0.9861860829395491,0.04760402318640956,13236.819696969696,0.269925008961145,9065.383597193528,0.22602687099846247,212.69772727272726,23024.71469180441,7.107668109418219,8.907622934475665,0.00018974087017188912,6.556976739988099,-0.3012795781920327,0.9785497441038448,0.11560645751150557,6797.727243589744,0.6210909518743852,8970.130532929606,0.34943183138176837,190.06442307692308,29082.794888128694,6.335951634878049,8.057544162291046,0.0004571308484601004,5.664151121609571,-0.35688336624031963,0.9847883562201717,0.053294450183654724,10618.914393939394,0.40812428490238106,8970.560983557163,0.2368996046711747,214.2022727272727,25263.329540289255,7.035922726208367,8.880735302683608,0.00021405292717659546,6.290511677595555,-0.32767637594659577,0.9844788635357975,images/1.tiff
2780,4998,532,364,430,315,488.0244604316547,340.82985611510793,488.4135364501097,58.41353645010967,26.745408300410435,341.7454083004104,3201,0.9198752359526668,59.49458743754555,1,0.5562224889955982,594.8634304642617,107.7033921639667,107.7033921639667,118.28795753325396,618.0734301906389,95.07795780687677,7083216,3776,2547.919424460432,1440.0,1440.0,848,0.0,1440.0,2832.0,1371.706356773941,30,99.44433057268887,39.00317070329063,2780.0,3.083755473198835e-12,1653720.3366906475,2.277289468111121e-12,-299415.4302158274,-1370458.6530541892,328840.521942446,2376910.0413726,177130667.51911947,0.2565292762580992,0.0353920946294077,0.002325147051069779,0.0006030526088907995,6.572586669367981e-07,7.794788742816991e-05,2.7919072278894007e-07,7.562019951196718e-05,2.219111661407511e-09,5.1932020596988326e-14,8.22729408977481e-15,1.0086372690045604e-28,1.1852267304629257e-19,1.3691983471776474e-28,,,0.2139796512461373,,-0.03874222739711032,-0.0033632097048574227,0.042549625011961856,0.005833117913409457,0.008244406015853304,2780.0,161308.0,11013530.0,71807.0,3867147.0,248360599.0,2183605.0,113611697.0,7042335253.0,7083216.0,2.550518729549367e-08,2979178298.2635064,-7.916241884231567e-09,-474767842.1404967,-3737435382.0934544,814834487.6595628,4426340667.17683,314820439686.1727,,,5.937936164376893e-05,,-9.462814431658712e-06,-2.7989650695433788e-08,1.6240837868198244e-05,3.3148861844369115e-08,8.85872997771415e-10,7083216.0,413755696.0,27148111728.0,189443504.0,10591297184.0,666884160064.0,5881578352.0,322594412544.0,19864943346912.0,-1.3585430284576532,268.3086578651014,1.5103598183085412,3.4777320026944425,5.017306713828115,0.8684786004373634,0.318309886183791,0.005273164809465324,0.007244064989479651,0.013400326523546228,0.007908266575197581,0.008844973512572256,0.002647570339746414,0.021482432612692295,0.01357244723036612,0.014688060222601461,0.015447554984016778,0.023040433437648822,0.008865019323891842,0.03049093507796931,0.017241419077231493,0.01737377054488534,0.028684065022252927,0.020130021637687175,0.03047002338802753,0.01899001833172452,0.017719744579401557,0.03466415468707616,0.021579324109183156,0.02468136792367968,0.014844800701737416,0.9445797807551766,0.030247665448639872,0.014210312626877792,0.007714169711733658,0.002639058059277304,0.0006090133982947625,0.0,0.0,0.0,0.9227799227799228,0.02762102762102762,0.016335016335016335,0.016929016929016927,0.008613008613008613,0.004752004752004752,0.001485001485001485,0.000594000594000594,0.000891000891000891,0.9244117647058824,0.025588235294117648,0.016176470588235296,0.016176470588235296,0.00823529411764706,0.004411764705882353,0.003235294117647059,0.0014705882352941176,0.0002941176470588235,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.2361111111111111,0.3888888888888889,0.20833333333333334,0.8528510116492949,0.045370938074800735,0.03249540159411404,0.030656039239730228,0.02145922746781116,0.00797057020232986,0.004291845493562232,0.0018393623543838135,0.0030656039239730227,0.8498122653316645,0.043178973717146435,0.03254067584480601,0.03504380475594493,0.016270337922403004,0.01376720901126408,0.0037546933667083854,0.0031289111389236545,0.0025031289111389237,1018.0,724.0,1636.0,17.0,1323.0,2.0,21.0,9.0,206.0,0.0,10.0,4.0,23.0,5.0,0.13068409891834343,3961.315240990013,0.7722901371526684,8698.163512675515,0.37708558836844386,202.36908380373424,30831.338809712033,6.310063740596421,8.383857880598889,0.0005336693786467813,5.070266510548456,-0.36409937994496233,0.9879545196261126,0.03162741572319609,9633.65230928905,0.4251924090223021,8379.893081181332,0.1909543022391835,224.4613388687078,23885.92001543629,7.554759767753178,9.619340740164695,0.0001371677170792937,6.592919274967627,-0.26367754199853405,0.9727032241521372,0.05435778258533705,6830.021042563367,0.5895557739767546,8320.279114093993,0.2743453939380848,212.07412721186037,26451.095413812604,7.289006796439911,9.263667069619824,0.0002597201421292515,5.875928533423383,-0.29924601045455157,0.9806153546934342,0.05707402306663374,6238.872859366891,0.6245017538121926,8307.45938590413,0.24788683123344912,225.5381421899325,26990.96468424963,7.227380655752032,9.453871890990822,0.00023593143758453308,6.130482743345931,-0.3070950492022012,0.9836714056003992,images/1.tiff
1928,3640,562,395,497,339,529.1664937759336,367.7707468879668,527.5712467994998,30.57124679949977,29.666221741259243,368.6662217412592,2044,0.4661906325509153,49.54599723740954,1,0.5296703296703297,179.6118026441521,-11.24875012913001,-11.24875012913001,146.78872931767694,183.09682133897573,143.30371062285332,5130448,3824,2661.0207468879667,1960.0,1352.0,1360,0.0,1960.0,2720.0,1367.3771356515088,34,54.125309619655866,47.88381114704272,1928.0,4.89563944938709e-12,346291.5554979253,-4.380495965961018e-12,21687.590248962657,466496.97150423535,283008.6701244812,3627.8422095867254,24525643.03090266,0.1692948817229404,0.0004259922727703483,0.00013730465974878892,8.395183845844912e-07,-6.4070078429581906e-12,6.7127175356473985e-09,-6.3396665494079695e-12,6.130858500579531e-05,1.1520744552574102e-10,1.8919184951228415e-15,1.0496476064547311e-15,-1.321418532986012e-30,4.375330245353561e-21,-6.646659602927341e-31,,,0.09315964867435277,,0.005834413967391083,0.002858125237001034,0.07613523304858764,2.222699826248127e-05,0.0034221521471360363,1928.0,62017.0,2341161.0,55470.0,1805963.0,69218675.0,1878922.0,61689897.0,2362619565.0,5130448.0,3.955619831685908e-09,932832057.2998726,-8.87666828930378e-10,63932061.29936097,481349126.7642061,680901659.428828,486679757.4716502,61584753784.539024,,,3.543993218226536e-05,,2.4288915662698184e-06,8.0736880076268e-09,2.586865282352996e-05,8.16309888805177e-09,4.560446224499536e-10,5130448.0,156844192.0,5727754560.0,152201008.0,4716906640.0,174311151632.0,5196130512.0,163132113456.0,6029110356592.0,1.270360486195072,185.45079348883235,1.3754005330386245,3.1669767642708013,4.568981672424061,0.9432485322896281,0.3183098861837917,0.01744589059269637,0.010353037885330126,0.008760071201293455,0.0046315006559917845,0.009077828184322623,0.009529669732025098,0.017127884438050425,0.013946201028092364,0.0047680754564752015,0.009653855622295992,0.012247655074862106,0.0038835274996049966,0.019025203029352074,0.01788441254801289,0.012115488052783124,0.008911793818919727,0.008420595989538492,0.012638919850128494,0.027703682707930482,0.007075067583795303,0.022087091905995285,0.023737326211450412,0.015136116190992465,0.024918999389434537,0.9017504234895539,0.04799548277809147,0.03077357425183512,0.014116318464144552,0.004234895539243365,0.001129305477131564,0.0,0.0,0.0,0.9051459293394777,0.02880184331797235,0.01804915514592934,0.019201228878648235,0.013056835637480798,0.004608294930875576,0.007296466973886329,0.002304147465437788,0.0015360983102918587,0.8987960872836719,0.029345372460496615,0.02069224981188864,0.01730624529721595,0.015048908954100828,0.0071482317531978935,0.0056433408577878106,0.004890895410082769,0.001128668171557562,0.0,0.0,0.0,0.030612244897959183,0.04081632653061224,0.17346938775510204,0.2857142857142857,0.2857142857142857,0.1836734693877551,0.7258687258687259,0.09555984555984556,0.0637065637065637,0.05791505791505792,0.025096525096525095,0.015444015444015444,0.010617760617760617,0.005791505791505791,0.0,0.6914460285132383,0.09368635437881874,0.08044806517311609,0.06008146639511202,0.035641547861507125,0.019348268839103868,0.010183299389002037,0.008146639511201629,0.0010183299389002036,878.0,579.0,1089.0,23.0,805.0,14.0,25.0,25.0,143.0,0.0,16.0,1.0,37.0,5.0,0.09029676910006847,6773.845864661654,0.5810951226025977,8085.183809205815,0.3302440788323554,206.70112781954884,25566.88937216161,6.6052272231084075,8.46329360967652,0.0003918071078323839,5.379498624362156,-0.2733911167243908,0.9651152462736518,0.04948784989398448,8512.822002923976,0.4523468294311994,7772.0923208409695,0.2515199651608379,229.656067251462,22575.547280439918,7.081567652884141,9.086548924753941,0.00023057673511587998,5.7819671443156775,-0.2646655127017539,0.9682165007431879,0.08498248479618668,8198.577884615384,0.4997735644687478,8194.866666640983,0.31596822763094995,208.5996794871795,24580.88878194854,6.624109617222207,8.490213611897147,0.00035804924096503117,5.569424583565848,-0.2674419951270613,0.9629538822887848,0.04058133004599706,10208.801535087718,0.3432398179501372,7772.0923208409695,0.21662077478283553,229.656067251462,20879.567748276182,7.1166924170468615,9.195297561128491,0.0001715088725550705,6.325683738363306,-0.24389687317643272,0.9603354948778995,images/1.tiff
