classification,area,bounding_box_area,bounding_box_maximum_column,bounding_box_maximum_row,bounding_box_minimum_column,bounding_box_minimum_row,centroid_column,centroid_row,centroid_weighted_column,centroid_weighted_local_column,centroid_weighted_local_row,centroid_weighted_row,convex_hull_area,eccentricity,equivalent_diameter,euler_number,extent,inertia_tensor_0_0,inertia_tensor_0_1,inertia_tensor_1_0,inertia_tensor_1_1,inertia_tensor_eigen_values_0,inertia_tensor_eigen_values_1,intensity_integrated,intensity_maximum,intensity_mean,intensity_median,intensity_median_absolute_deviation,intensity_minimum,intensity_quartile_1,intensity_quartile_2,intensity_quartile_3,intensity_standard_deviation,label,major_axis_length,minor_axis_length,moments_central_0_0,moments_central_0_1,moments_central_0_2,moments_central_1_0,moments_central_1_1,moments_central_1_2,moments_central_2_0,moments_central_2_1,moments_central_2_2,moments_hu_0,moments_hu_1,moments_hu_2,moments_hu_3,moments_hu_4,moments_hu_5,moments_hu_6,moments_hu_weighted_0,moments_hu_weighted_1,moments_hu_weighted_2,moments_hu_weighted_3,moments_hu_weighted_4,moments_hu_weighted_5,moments_hu_weighted_6,moments_normalized_0_0,moments_normalized_0_1,moments_normalized_0_2,moments_normalized_1_0,moments_normalized_1_1,moments_normalized_1_2,moments_normalized_2_0,moments_normalized_2_1,moments_normalized_2_2,moments_spatial_0_0,moments_spatial_0_1,moments_spatial_0_2,moments_spatial_1_0,moments_spatial_1_1,moments_spatial_1_2,moments_spatial_2_0,moments_spatial_2_1,moments_spatial_2_2,moments_weighted_central_0_0,moments_weighted_central_0_1,moments_weighted_central_0_2,moments_weighted_central_1_0,moments_weighted_central_1_1,moments_weighted_central_1_2,moments_weighted_central_2_0,moments_weighted_central_2_1,moments_weighted_central_2_2,moments_weighted_normalized_0_0,moments_weighted_normalized_0_1,moments_weighted_normalized_0_2,moments_weighted_normalized_1_0,moments_weighted_normalized_1_1,moments_weighted_normalized_1_2,moments_weighted_normalized_2_0,moments_weighted_normalized_2_1,moments_weighted_normalized_2_2,moments_weighted_spatial_0_0,moments_weighted_spatial_0_1,moments_weighted_spatial_0_2,moments_weighted_spatial_1_0,moments_weighted_spatial_1_1,moments_weighted_spatial_1_2,moments_weighted_spatial_2_0,moments_weighted_spatial_2_1,moments_weighted_spatial_2_2,orientation,perimeter,shannon_entropy_hartley,shannon_entropy_natural,shannon_entropy_shannon,solidity,moments_zernike_8_8_00,moments_zernike_8_8_01,moments_zernike_8_8_02,moments_zernike_8_8_03,moments_zernike_8_8_04,moments_zernike_8_8_05,moments_zernike_8_8_06,moments_zernike_8_8_07,moments_zernike_8_8_08,moments_zernike_8_8_09,moments_zernike_8_8_10,moments_zernike_8_8_11,moments_zernike_8_8_12,moments_zernike_8_8_13,moments_zernike_8_8_14,moments_zernike_8_8_15,moments_zernike_8_8_16,moments_zernike_8_8_17,moments_zernike_8_8_18,moments_zernike_8_8_19,moments_zernike_8_8_20,moments_zernike_8_8_21,moments_zernike_8_8_22,moments_zernike_8_8_23,moments_zernike_8_8_24,threshold_adjacency_statistics_00,threshold_adjacency_statistics_01,threshold_adjacency_statistics_02,threshold_adjacency_statistics_03,threshold_adjacency_statistics_04,threshold_adjacency_statistics_05,threshold_adjacency_statistics_06,threshold_adjacency_statistics_07,threshold_adjacency_statistics_08,threshold_adjacency_statistics_09,threshold_adjacency_statistics_10,threshold_adjacency_statistics_11,threshold_adjacency_statistics_12,threshold_adjacency_statistics_13,threshold_adjacency_statistics_14,threshold_adjacency_statistics_15,threshold_adjacency_statistics_16,threshold_adjacency_statistics_17,threshold_adjacency_statistics_18,threshold_adjacency_statistics_19,threshold_adjacency_statistics_20,threshold_adjacency_statistics_21,threshold_adjacency_statistics_22,threshold_adjacency_statistics_23,threshold_adjacency_statistics_24,threshold_adjacency_statistics_25,threshold_adjacency_statistics_26,threshold_adjacency_statistics_27,threshold_adjacency_statistics_28,threshold_adjacency_statistics_29,threshold_adjacency_statistics_30,threshold_adjacency_statistics_31,threshold_adjacency_statistics_32,threshold_adjacency_statistics_33,threshold_adjacency_statistics_34,threshold_adjacency_statistics_35,threshold_adjacency_statistics_36,threshold_adjacency_statistics_37,threshold_adjacency_statistics_38,threshold_adjacency_statistics_39,threshold_adjacency_statistics_40,threshold_adjacency_statistics_41,threshold_adjacency_statistics_42,threshold_adjacency_statistics_43,threshold_adjacency_statistics_44,threshold_adjacency_statistics_45,threshold_adjacency_statistics_46,threshold_adjacency_statistics_47,threshold_adjacency_statistics_48,threshold_adjacency_statistics_49,threshold_adjacency_statistics_50,threshold_adjacency_statistics_51,threshold_adjacency_statistics_52,threshold_adjacency_statistics_53,local_binary_patterns_00_08_06,local_binary_patterns_01_08_06,local_binary_patterns_02_08_06,local_binary_patterns_03_08_06,local_binary_patterns_04_08_06,local_binary_patterns_05_08_06,local_binary_patterns_06_08_06,local_binary_patterns_07_08_06,local_binary_patterns_08_08_06,local_binary_patterns_09_08_06,local_binary_patterns_10_08_06,local_binary_patterns_11_08_06,local_binary_patterns_12_08_06,local_binary_patterns_13_08_06,haralick_angular_second_moment_8_000,haralick_contrast_8_000,haralick_correlation_8_000,haralick_sum_of_squares_variance_8_000,haralick_inverse_difference_moment_8_000,haralick_sum_average_8_000,haralick_sum_variance_8_000,haralick_sum_entropy_8_000,haralick_entropy_8_000,haralick_difference_variance_8_000,haralick_difference_entropy_8_000,haralick_information_measure_of_correlation_1_8_000,haralick_information_measure_of_correlation_2_8_000,haralick_angular_second_moment_8_090,haralick_contrast_8_090,haralick_correlation_8_090,haralick_sum_of_squares_variance_8_090,haralick_inverse_difference_moment_8_090,haralick_sum_average_8_090,haralick_sum_variance_8_090,haralick_sum_entropy_8_090,haralick_entropy_8_090,haralick_difference_variance_8_090,haralick_difference_entropy_8_090,haralick_information_measure_of_correlation_1_8_090,haralick_information_measure_of_correlation_2_8_090,haralick_angular_second_moment_8_180,haralick_contrast_8_180,haralick_correlation_8_180,haralick_sum_of_squares_variance_8_180,haralick_inverse_difference_moment_8_180,haralick_sum_average_8_180,haralick_sum_variance_8_180,haralick_sum_entropy_8_180,haralick_entropy_8_180,haralick_difference_variance_8_180,haralick_difference_entropy_8_180,haralick_information_measure_of_correlation_1_8_180,haralick_information_measure_of_correlation_2_8_180,haralick_angular_second_moment_8_270,haralick_contrast_8_270,haralick_correlation_8_270,haralick_sum_of_squares_variance_8_270,haralick_inverse_difference_moment_8_270,haralick_sum_average_8_270,haralick_sum_variance_8_270,haralick_sum_entropy_8_270,haralick_entropy_8_270,haralick_difference_variance_8_270,haralick_difference_entropy_8_270,haralick_information_measure_of_correlation_1_8_270,haralick_information_measure_of_correlation_2_8_270,pathname
,6688,13100,350,778,219,678,291.3362739,729.3211722,290.0505121,71.05051209,46.74032698,724.740327,8945,0.769818607,92.27906629,0,0.510534351,1236.848493,161.675137,161.675137,555.0912264,1273.245743,518.6939758,12460224,4144,1863.07177,864,864,704,0,864,1664,1096.879323,78,142.7302767,91.09941609,6688,7.96E-12,8272042.72,8.34E-11,-1081283.316,-32293789.69,3712450.122,19319577.23,3373787578,0.26793357,0.012728744,0.001676306,0.000173601,1.24E-08,-0.00000586,9.28E-08,0.00012026,1.93E-09,5.89E-14,8.28E-15,-1.69E-28,2.38E-19,-7.1E-29,,,0.18493548,,-0.024173914,-0.008828326,0.08299809,0.005281496,0.011277918,6688,483785,43267247,343236,23747130,2031800034,21327724,1451102208,1.20183E+11,12460224,3.56E-08,12205883424,-4.7E-09,-1840231012,-10666642008,6465342686,18002020428,4.87309E+12,,,0.0000786,,-0.0000119,-1.95E-08,0.0000416,3.28E-08,2.52E-09,12460224,885305296,75107278064,582394944,39539228000,3.23837E+12,33686672800,2.23943E+12,1.78711E+14,-1.349362114,579.9787514,1.43157617,3.296325949,4.7555931,0.747680268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954921519,0.024742906,0.012062167,0.005257867,0.002474291,0.000463929,0.0000773,0,0,0.939408489,0.020357211,0.011618974,0.01488381,0.009314384,0.002112541,0.001632418,0.000288074,0.000384098,0.939321776,0.019337017,0.012288055,0.014669461,0.009239855,0.002857687,0.0015241,0.000476281,0.000285769,0,0,0,0.041916168,0.101796407,0.19760479,0.269461078,0.263473054,0.125748503,0.780714818,0.058823529,0.047282204,0.056589724,0.036113179,0.010424423,0.006329114,0.002233805,0.001489203,0.772098386,0.065334358,0.041890853,0.060338201,0.033435819,0.012298232,0.007686395,0.005764796,0.001152959,3586,1576,3310,182,3898,30,67,16,389,0,6,4,35,1,0.153166868,3043.045041,0.672019737,4639.067322,0.406433378,122.5642276,15513.22425,6.030450112,8.378750544,0.000612609,5.096623084,-0.28117799,0.967220143,0.082704584,6352.048074,0.328194909,4727.59745,0.292765047,131.7972782,12558.34172,6.703256105,9.175105685,0.000326848,6.08800509,-0.213939514,0.942857166,0.119446795,4385.124461,0.526756462,4633.052657,0.383491584,125.3405244,14147.08617,6.369788495,8.683485128,0.000513225,5.27669699,-0.261748274,0.962726636,0.094541691,4950.521474,0.475851188,4722.438894,0.321190567,131.9468894,13939.2341,6.658394768,9.132763399,0.000378911,5.862197336,-0.22466687,0.949150251,images/1.tiff
,5776,11880,979,792,871,682,929.0605956,744.4350762,932.860809,61.86080905,62.8406319,744.8406319,9143,0.746133734,85.7568167,0,0.486195286,985.7172423,317.0424648,317.0424648,759.5691921,1209.246336,536.0400983,12391840,3952,2145.401662,0,0,784,0,0,2096,1178.354825,79,139.0968777,92.61015913,5776,3.66E-11,5693502.792,5.99E-11,-1831237.277,3030122.068,4387271.654,24863288.96,4206101066,0.302161779,0.013584445,0.00116377,0.000312213,0.000000105,0.0000299,0.000000156,0.000123737,2.3E-09,1.48E-13,2.66E-14,1.57E-27,3.74E-19,-5.67E-28,,,0.170657417,,-0.054889623,0.001195067,0.131504362,0.009805971,0.021827206,5776,335358,25164588,360625,19106865,1361537637,26902921,1358196027,93803249135,12391840,-2.19E-08,10262461263,-3.98E-08,-3603271523,2037921474,8738278310,51987665893,6.77606E+12,,,0.0000668,,-0.0000235,3.77E-09,0.0000569,9.62E-08,3.56E-09,12391840,766569248,57683055136,778711056,44568424416,3.18107E+12,57672973136,3.16682E+12,2.18662E+14,-0.956692709,607.7361108,1.380378864,3.178439794,4.585519328,0.631740129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949885136,0.031396239,0.014889815,0.002977963,0.000850847,0,0,0,0,0.929247911,0.021504178,0.016155989,0.016044568,0.010473538,0.003788301,0.001225627,0.001225627,0.000334262,0.932349052,0.021595416,0.013221684,0.016857647,0.01101807,0.003085059,0.000881446,0.000771265,0.000220361,0,0,0,0,0.023622047,0.086614173,0.228346457,0.385826772,0.275590551,0.783476764,0.065748709,0.045783133,0.052667814,0.032013769,0.00929432,0.006884682,0.003786575,0.000344234,0.785306705,0.063837375,0.046005706,0.056704708,0.02853067,0.011055635,0.003922967,0.003922967,0.000713267,3343,1541,2932,224,3281,36,7,35,467,0,9,0,5,0,0.180138231,3741.147727,0.68294817,5899.899287,0.434348203,137.4800909,19858.44942,5.897893952,7.996391089,0.000711267,5.0224768,-0.27558357,0.960402884,0.102058439,7083.101373,0.410793252,6010.709645,0.327800236,146.7907843,16959.73721,6.64284062,8.710936398,0.000399509,6.020167783,-0.204267649,0.928533608,0.139865616,4913.900236,0.580609968,5858.389398,0.392952622,143.274419,18519.65736,6.282830557,8.445322226,0.000563854,5.404323656,-0.241149148,0.949375474,0.126181132,6101.457353,0.492301889,6008.942343,0.364630695,146.8306863,17934.31202,6.384905632,8.602711698,0.000497466,5.679423789,-0.227579273,0.943509111,images/1.tiff
,5211,10296,1075,799,976,695,1016.476492,747.6261754,1016.49393,40.49392987,52.40045569,747.4004557,7312,0.401261124,81.45459636,0,0.506118881,710.8128709,-54.03765237,-54.03765237,784.7410842,813.2476813,682.3062738,9732912,3120,1867.762809,1168,1168,1008,0,1168,1808,970.7941715,80,114.0699912,104.4839719,5211,-1.01E-11,3704045.87,9.24E-12,281590.2065,-1309613.226,4089285.79,-29575402.4,1630472947,0.286999416,0.000631411,0.003686352,0.000188449,5.01E-08,0.00000303,0.000000149,0.000143067,1.51E-10,3.34E-13,3.18E-14,1.87E-27,3.18E-19,2.69E-27,,,0.136406231,,0.01036992,-0.000668098,0.150593184,-0.015087872,0.011522597,5211,210923,12241469,274235,11381661,665707649,18521225,749736845,42100293649,9732912,0.000000087,6420337541,-2.29E-08,459607690.9,-5917347369,7132350352,-44003292237,2.75911E+12,,,0.0000678,,0.00000485,-0.00000002,0.0000753,-0.000000149,2.99E-09,9732912,394123856,22379961328,510009024,21111877344,1.20403E+12,33857055616,1.37517E+12,7.56226E+13,0.485429933,505.6589463,1.288131897,2.966033304,4.279081539,0.712664114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894097571,0.047881951,0.033125878,0.015157599,0.00762899,0.001606103,0.000501907,0,0,0.88527506,0.03506543,0.025790878,0.022614661,0.015626985,0.007368822,0.004446703,0.003049168,0.000762292,0.88779699,0.039183978,0.025749471,0.02152009,0.014802836,0.005348924,0.00310984,0.001865904,0.000621968,0,0,0.011976048,0.026946108,0.077844311,0.185628743,0.350299401,0.224550898,0.122754491,0.677113402,0.082474227,0.055257732,0.066804124,0.049896907,0.025154639,0.028041237,0.009484536,0.005773196,0.685423128,0.085954807,0.053610988,0.05671245,0.044749668,0.027913159,0.018608773,0.019937971,0.007089056,3235,1380,2320,226,2243,60,75,82,429,3,64,15,118,46,0.150697566,5251.118872,0.587273316,6361.496693,0.419133392,158.6309172,20194.8679,5.927794226,7.768636352,0.000634925,4.939385574,-0.208972,0.914773572,0.119566247,6424.77381,0.501235401,6440.687479,0.363506776,165.603022,19337.97611,6.211009236,8.205760778,0.00048983,5.48800418,-0.165176062,0.878505761,0.141074477,5382.692551,0.575834804,6345.042684,0.406644208,160.7914562,19997.47818,6.029009203,7.95349353,0.000596679,5.125350506,-0.19781853,0.908591262,0.106897351,8164.199519,0.36672266,6445.990563,0.347639086,165.2068452,17619.76273,6.295705858,8.22438044,0.000441969,5.660869293,-0.157750238,0.869188427,images/1.tiff
,3071,8722,108,804,10,715,50.53826115,764.9749267,45.92963024,35.92963024,46.01304232,761.0130423,5269,0.719799605,62.53094148,0,0.352098143,668.1853645,-175.3251208,-175.3251208,475.786737,771.9690649,372.0030366,5282496,2848,1720.122436,0,0,624,0,0,1296,878.6168806,81,111.1373251,77.14952096,3071,-1.78E-11,2051997.254,-1.79E-11,538423.4461,-13510742.27,1461141.069,-14238456.45,800005217.5,0.372508011,0.016962372,0.013611394,0.002269252,-0.000000955,-0.0000636,0.0000126,0.000205881,5.59E-09,1.82E-12,2.24E-13,-1.21E-26,-1.1E-17,-1.43E-25,,,0.217579083,,0.057090564,-0.025851138,0.154928928,-0.027243529,0.027621889,3071,124493,7098727,153473,6759952,384901120,9130943,409729440,22788555172,5282496,2.91E-10,3406643074,-8.21E-09,896020352.2,-9169847226,2338427549,-14977757852,1.06478E+12,,,0.000122081,,0.0000321,-0.000000143,0.0000838,-0.000000234,7.22E-09,5282496,189798128,10226019632,243063712,9629209648,5.25748E+11,13522528416,5.53339E+11,2.97392E+13,1.036316991,461.9249276,1.007869986,2.320706406,3.348071623,0.582843044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962452196,0.020396338,0.010082281,0.005214973,0.001158883,0.000579441,0.000115888,0,0,0.927223334,0.019874178,0.013154132,0.026594224,0.010008579,0.002001716,0.000571919,0.000285959,0.000285959,0.926284332,0.020777003,0.013234666,0.025330867,0.010388501,0.00241924,0.000569233,0.000853849,0.000142308,0,0,0,0.043010753,0.096774194,0.150537634,0.365591398,0.23655914,0.107526882,0.714699074,0.079282407,0.045717593,0.094328704,0.045717593,0.015046296,0.00462963,0.000578704,0,0.703834808,0.078466077,0.053687316,0.094985251,0.044837758,0.018879056,0.004719764,0.000589971,0,3558,1486,1750,188,1437,25,35,29,172,0,17,1,23,1,0.276512591,6546.640949,0.472959122,6210.752548,0.544641516,112.0923845,18296.36924,4.860154103,6.072366058,0.001109084,4.277179092,-0.249911622,0.907452125,0.196618232,9316.933882,0.28469366,6512.548095,0.447859938,121.3695473,16733.2585,5.485298704,6.656740151,0.000765124,5.171537944,-0.176819575,0.851503578,0.266297587,6021.02318,0.532935134,6445.596336,0.52139467,116.2859662,19761.36216,4.972416662,6.193732204,0.001039808,4.506468172,-0.23499271,0.898781833,0.215569169,9024.085048,0.304834948,6490.606095,0.476746142,120.4466392,16938.33933,5.285063787,6.540941517,0.000852385,4.883280637,-0.198854559,0.874121584,images/1.tiff
,3352,6900,1186,800,1071,740,1130.421539,767.2177804,1131.198799,60.1987993,28.67179122,768.6717912,5007,0.872900771,65.32915853,0,0.485797101,926.1221256,-136.2023497,-136.2023497,253.2986337,952.6483122,226.7724471,6183040,3584,1844.582339,0,0,864,0,0,1712,1007.848855,82,123.4600056,60.23586269,3352,-1.84E-11,3104361.365,2.83E-11,456550.2763,6095277.29,849057.0203,8689856.584,689249327,0.351855835,0.046893937,0.006491392,0.000765262,0.000000406,0.0000172,-0.00000166,0.000162931,8.8E-09,5.86E-13,1.35E-13,3.49E-26,8.43E-18,-1.53E-26,,,0.276289417,,0.040633159,0.009369867,0.075566418,0.013358343,0.018300558,3352,199181,14940003,91234,5877815,466986839,3332244,231549495,19072953647,6183040,-4.43E-08,4721925815,-1.24E-08,795563893,4649081257,1506938005,9361223370,9.63085E+11,,,0.000123514,,0.0000208,4.89E-08,0.0000394,9.85E-08,4.07E-09,6183040,372211584,27128616256,177278832,11467536720,8.78259E+11,6589839664,4.51682E+11,3.5612E+13,1.378448392,465.9310242,1.329597075,3.061510405,4.416825879,0.669462752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948883666,0.029377203,0.012779083,0.007344301,0.001321974,0.000293772,0,0,0,0.916449572,0.024004466,0.01637514,0.025307034,0.012095274,0.002977298,0.001116487,0.001302568,0.000372162,0.917065979,0.023221526,0.015481017,0.025801696,0.012163656,0.003133063,0.001290085,0.001290085,0.000552893,0,0,0,0.010869565,0.108695652,0.152173913,0.315217391,0.22826087,0.184782609,0.703145478,0.094364351,0.050458716,0.085845347,0.04259502,0.01310616,0.00655308,0.00327654,0.000655308,0.69063772,0.094301221,0.05495251,0.090230665,0.042062415,0.014246947,0.010176391,0.00339213,0,1661,1057,1986,220,1653,71,16,7,213,0,6,0,8,2,0.144946126,4961.638318,0.524947069,5222.195251,0.38983765,134.5716511,15927.14269,6.05134975,8.010390717,0.000572361,5.395629711,-0.254431342,0.950371182,0.094552859,7280.499101,0.323653936,5382.229227,0.317939267,143.8481308,14248.41781,6.573632771,8.518451976,0.000375158,6.048042136,-0.22379393,0.939742489,0.122081534,6007.825084,0.433306469,5300.770837,0.373040381,135.3769231,15195.25826,6.288986653,8.089795596,0.000500469,5.601617992,-0.241264421,0.944107738,0.069592733,8761.546729,0.18911397,5402.452628,0.267213921,143.2465852,12848.26378,6.825891941,8.642430086,0.000268504,6.412698982,-0.187413902,0.912452105,images/1.tiff
,3655,9000,252,826,152,736,202.8071135,774.6145007,204.8809197,52.88091973,39.70215156,775.7021516,5151,0.582627782,68.21796344,0,0.406111111,570.3641628,86.38735349,86.38735349,452.5657542,616.0206428,406.9092742,7092896,3552,1940.600821,0,0,864,0,0,1760,1010.763016,83,99.27905259,80.68796929,3655,-2.33E-11,2084681.015,-8.74E-12,-315745.777,-6341444.641,1654127.831,-2981401.936,419268462.9,0.279871386,0.00327326,0.001340704,0.0000436,-8.6E-09,0.00000238,6.13E-09,0.000135271,1.31E-09,1.14E-13,3.17E-14,-1.9E-27,1.13E-18,1.21E-28,,,0.156050387,,-0.023635391,-0.007851809,0.123821,-0.003691493,0.008586774,3655,185700,11519562,141136,6854967,406396427,7104024,333568821,18595225229,7092896,1.51E-08,3927412846,-1.05E-08,-744341569.9,-7907192815,2877940779,-10432002082,7.80195E+11,,,0.0000781,,-0.0000148,-0.000000059,0.0000572,-7.79E-08,2.19E-09,7092896,375078864,23761928144,281603232,14147096336,8.5677E+11,14058194976,6.73874E+11,3.83009E+13,-1.084602616,446.6000718,1.142156101,2.629911611,3.79416044,0.709570957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921192879,0.044109309,0.023245266,0.009071323,0.001700873,0.000340175,0.000340175,0,0,0.90885273,0.029784887,0.021787093,0.018063982,0.012961942,0.003723111,0.002895753,0.001792609,0.000137893,0.912717865,0.029411765,0.019744009,0.018382353,0.012527233,0.003540305,0.002314815,0.001089325,0.000272331,0,0.005524862,0.005524862,0.027624309,0.071823204,0.132596685,0.287292818,0.276243094,0.193370166,0.657894737,0.101258581,0.062356979,0.071510297,0.06006865,0.025171625,0.0097254,0.010869565,0.001144165,0.652777778,0.105072464,0.066425121,0.06884058,0.057971014,0.027173913,0.009661836,0.010869565,0.001207729,3220,1345,1809,151,1972,55,17,85,194,4,35,9,70,34,0.210483814,4709.600725,0.562717561,5385.078738,0.473992325,120.3468599,16830.71423,5.447426151,6.985495251,0.000835438,4.741719858,-0.247130677,0.927633536,0.142317545,6497.188759,0.415074277,5553.857959,0.383261773,129.2651113,15718.24308,6.01322026,7.535113093,0.000556437,5.542500634,-0.195995046,0.897493555,0.197003473,5181.228049,0.522087467,5420.686515,0.451933874,121.1631707,16501.51801,5.560939786,7.087894793,0.000773436,5.065538203,-0.219703623,0.90891358,0.157651007,7125.165164,0.358539126,5553.857959,0.414890066,129.2651113,15090.26667,5.865564124,7.496869016,0.000631968,5.35975823,-0.20515118,0.905437627,images/1.tiff
,5438,10830,657,820,543,725,607.7065097,773.8221773,607.7888548,64.78885478,48.08106945,773.0810694,7513,0.631981156,83.20983502,0,0.50212373,921.9844777,15.89257173,15.89257173,554.8427814,922.6711399,554.1561192,10074128,3552,1852.542847,944,944,832,0,944,1744,1009.81237,84,121.5020092,94.16208317,5438,-2.96E-12,5013751.59,-5.01E-11,-86423.80508,9320333.195,3017235.045,13413263.31,1556357035,0.271575443,0.004592318,0.002511536,0.000559773,0.000000661,0.0000374,-5.92E-08,0.000130745,6.71E-10,2.95E-13,1.09E-13,1.92E-26,2.77E-18,-3.69E-27,,,0.169544773,,-0.002922503,0.004273989,0.10203067,0.006150868,0.009678134,5438,351874,27782290,265495,17092831,1354527855,15979279,1038937839,81965160059,10074128,6.64E-08,7896809272,9.77E-09,-365005188.9,27684556374,5372221950,12236921815,2.48674E+12,,,0.0000778,,-0.0000036,8.59E-08,0.0000529,0.000000038,2.43E-09,10074128,652691216,50183925680,484374848,31017086496,2.39328E+12,28661482656,1.83408E+12,1.40752E+14,-1.527616694,532.7361108,1.357376293,3.125474418,4.509106443,0.723812059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916446125,0.041493384,0.025330813,0.011814745,0.00415879,0.000567108,0.000189036,0,0,0.912026594,0.029324469,0.019233052,0.018045827,0.011278642,0.004392734,0.003561676,0.001424671,0.000712335,0.914465997,0.028511334,0.019397055,0.016943211,0.011217574,0.00444029,0.002570694,0.001285347,0.001168497,0,0,0,0.004,0.056,0.18,0.32,0.304,0.136,0.711258828,0.091815538,0.05151641,0.059825509,0.046530951,0.017864562,0.009555463,0.009140008,0.00249273,0.704225352,0.089788732,0.057658451,0.05721831,0.048415493,0.017605634,0.013644366,0.007042254,0.004401408,2834,1436,2894,123,2871,85,33,60,362,1,8,10,103,10,0.141151438,4368.043098,0.590131746,5328.594079,0.390786662,140.5004965,16946.33322,6.127173254,8.266494764,0.000563745,5.325730889,-0.22605645,0.937217431,0.086376106,6231.381045,0.422677962,5396.798178,0.309397217,150.5261332,15355.81167,6.706118677,8.900915218,0.000348999,6.048464881,-0.179292591,0.909257963,0.125410184,4384.479129,0.587659344,5316.573887,0.380039639,142.6180682,16881.81642,6.321622605,8.399127236,0.000522178,5.351400719,-0.226612664,0.939742213,0.086516796,6653.114726,0.38360538,5396.798178,0.304183389,150.5261332,14934.07799,6.674326315,8.893984795,0.000342681,6.076294786,-0.180710228,0.910568431,images/1.tiff
,5301,11781,192,862,73,763,136.4210526,820.8500283,139.8257239,66.82572395,56.73831256,819.7383126,7697,0.711459871,82.15499271,0,0.449961803,1012.678402,-7.325737944,-7.325737944,500.2421755,1012.783109,500.1374689,9043216,3472,1705.945293,0,0,784,0,0,1472,937.7100713,85,127.2970139,89.45501385,5301,2.58E-11,5368208.211,-7.87E-12,38833.73684,20906835.18,2651783.772,19215034.19,1361526407,0.285402863,0.009352311,0.004639907,0.000163864,-0.000000128,0.00000524,0.000000063,0.000148531,3.23E-09,6.86E-13,8.97E-14,4.21E-27,4.28E-18,2.19E-26,,,0.191035352,,0.001381954,0.010218656,0.094367511,0.009391753,0.009140136,5301,336195,26690049,306663,19487724,1569852678,20392247,1317005870,1.06775E+11,9043216,-9.53E-08,8377513770,1.27E-09,-289051703.6,28874801202,3769288366,20847381607,1.83122E+12,,,0.00010244,,-0.00000353,0.000000117,0.0000461,8.48E-08,2.48E-09,9043216,604319456,48761598912,513096816,33999014480,2.75689E+12,32881535888,2.18538E+12,1.77318E+14,1.556504319,524.156421,1.249444484,2.876952244,4.150564735,0.688709887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950650245,0.024459564,0.014210662,0.007665145,0.002325381,0.000602877,0.0000861,0,0,0.940850474,0.01992966,0.011510178,0.01470745,0.008206331,0.002877544,0.000959181,0.000639454,0.000319727,0.94287826,0.019216556,0.011719987,0.014254039,0.008130081,0.002006124,0.000739098,0.000422342,0.000633513,0,0,0.005882353,0.041176471,0.029411765,0.235294118,0.305882353,0.264705882,0.117647059,0.779816514,0.066722269,0.043786489,0.058798999,0.030025021,0.008340284,0.007089241,0.002919099,0.002502085,0.774891775,0.069264069,0.048917749,0.056709957,0.031601732,0.007792208,0.005194805,0.003030303,0.002597403,3949,1375,3107,204,2763,14,23,15,275,0,9,0,43,4,0.197494825,3638.361543,0.622649011,4820.924879,0.464827675,117.2828283,15645.33797,5.567623024,7.429659295,0.000801379,4.715132566,-0.264020679,0.946382981,0.134570391,4885.00495,0.507537773,4959.776289,0.37440567,125.978121,14954.1002,6.100050043,8.075737436,0.000528217,5.547464035,-0.20157024,0.914544284,0.168061684,3975.031859,0.591215093,4862.009084,0.417663644,120.6750392,15473.00448,5.840082078,7.762267014,0.000660892,5.183027467,-0.219330778,0.923171742,0.138168389,5762.049401,0.419122046,4959.776289,0.387680387,125.978121,14077.05575,6.071164302,8.119846366,0.000553522,5.52314923,-0.191747384,0.906257281,images/1.tiff
